organizationname,organizationid,locationid,locationname,catalogid,catalogname,is_catalog_deleted,catalog_created_on,catalog_modified_on,id,menuitemid,menuitemname,guest,effective_date,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,itemunitprice,price_changed_on,sysinserttime,sysupdatetime,catalogid,average_rating,rating_count
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,200457,itm-cb5aed78-3dd2-4f9e-95a5-21b54a54dee8,Frozen Strawberry Hibiscus Lemonade,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.341321,5.990,2026-04-30 20:17:56.634006,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,205321,itm-684f43e0-949e-4ef6-b2ea-f396992798e6,Frozen Regular Lemonade,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.30217,5.990,2026-04-30 20:17:56.638165,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,192765,itm-6c06d51d-cb20-4c6b-bed4-ab226ed6a87c,Pellegrino Sparkling,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.304369,2.500,2026-04-30 20:17:56.649059,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,200448,itm-b323f381-61ab-4e4f-a9f8-42c48cb62e09,Kids Honest Juice,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.350777,1.500,2026-04-30 20:17:56.657992,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,198250,itm-b8ad7675-ac72-4df3-8b34-015b1283a1cf,Lemonade Refill,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.36872,2.000,2026-04-30 20:17:56.662398,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,196811,itm-a37e16f5-26e7-4241-9c53-3c5c6370e31c,Milkshake Vanilla,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.342126,4.990,2026-04-30 20:17:56.666477,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,202115,itm-30b53460-95ec-435f-9126-2d1af70ee633,Milkshake Chocolate,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.30525,4.990,2026-04-30 20:17:56.670596,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,204094,itm-bb04f7ae-282d-43eb-b1f4-a99dba30d99b,Milkshake Strawberry,1,NULL,3,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.306013,4.990,2026-04-30 20:17:56.674836,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,196991,itm-1a17e549-64ed-451c-8e04-b5315488532e,Shake N' Waffle,1,NULL,4,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.306751,6.500,2026-04-30 20:17:56.67887,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,204918,itm-db5cf85f-c091-4cb5-9c28-94ced330aa97,Chocolate Chip Wheely,1,NULL,4,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.307717,3.950,2026-04-30 20:17:56.682701,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,198471,itm-964e40d1-e017-4561-be2b-c60ce6b078e7,Red Velvet Wheely,1,NULL,4,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.309061,3.950,2026-04-30 20:17:56.691392,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,206047,itm-c7facfe8-b167-4589-a744-b79cb20e8271,House Sauce (2 oz),1,NULL,2,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.309825,1.000,2026-04-30 20:17:56.695736,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,201551,itm-31ce9add-3a8b-4e64-bd1f-b1264eac8446,Ranch (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.310564,1.000,2026-04-30 20:17:56.699997,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,194472,itm-8781cf74-b1bc-42dc-826b-7927a837f3b1,Cheese Sauce (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.311394,1.500,2026-04-30 20:17:56.704006,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,201109,itm-1d8f2a5d-2fd2-4dec-acf8-508bd4f78f9f,BBQ Sauce (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.312159,1.000,2026-04-30 20:17:56.707867,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,201394,itm-f6c2f331-8bc2-40cc-8206-5c7c1227f0a4,Caesar Dressing (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.313399,1.000,2026-04-30 20:17:56.711708,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,201210,itm-7995a88d-b667-45a8-aea1-9683589dce9d,Cilantro Ranch (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.314354,1.000,2026-04-30 20:17:56.715801,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,195493,itm-fd32f204-c6fe-4bbe-b099-62037fcdc8ec,Large Cheese Sauce (8oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.352616,4.000,2026-04-30 20:17:56.71976,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,193761,itm-91fa1390-261f-45a9-8f7a-7e482f0a11ec,Large Ranch (8oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.361837,4.000,2026-04-30 20:17:56.723591,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,198496,itm-eff102e0-50b5-4357-a07a-37012d477bbe,Large House Sauce (8oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.376438,4.000,2026-04-30 20:17:56.727388,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,193684,itm-5b73412a-9ad8-40d4-872b-7ce264bf2fee,Honey (1 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.316146,0.500,2026-04-30 20:17:56.731348,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,203156,itm-c51f3747-5306-46f8-8d39-b14fc4532476,Maple Syrup (2 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.317007,0.500,2026-04-30 20:17:56.735157,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,205346,itm-befeb139-140b-489f-b50f-d7db5c72d261,Buffalo Sauce (2oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.369794,1.000,2026-04-30 20:17:56.740129,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,204946,itm-4f403175-8b76-4c62-b468-d3540acb758d,HWHAP Original Hot Chicken Sandwich Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.37076,14.990,2026-04-30 20:17:56.744107,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,200572,itm-3fe24a44-7a33-4420-ab46-23e3baa75b9e,HWHAP Classic Chicken Sandwich Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.31796,13.990,2026-04-30 20:17:56.75324,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,195117,itm-18089f38-c3a0-43fb-85a5-06dfd9f63051,HWHAP Sandwich & Tender Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.3188,16.990,2026-04-30 20:17:56.757251,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,194956,itm-ffcfee1c-a036-409d-b44f-5949e190b9fb,HWHAP 2 Tender Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.343785,12.990,2026-04-30 20:17:56.761055,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,200385,itm-bd56a080-89cb-48f6-a06f-aeedc05143a6,HWHAP 3 Tenders and Fries Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.353511,15.990,2026-04-30 20:17:56.765659,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,196604,itm-36410551-f407-403e-9a41-75a066220a87,Tenders and Waffle,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.354619,14.990,2026-04-30 20:17:56.770062,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,193136,itm-4346bde8-a4e9-4783-b1b0-a1c4c2a776b1,HWHAP Tenders and Slaw,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.319683,13.990,2026-04-30 20:17:56.773907,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,206505,itm-bf13053b-ac05-49e1-87ba-a2dafb81267e,HWHAP Texas Caesar Salad,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.320477,15.990,2026-04-30 20:17:56.778236,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,193987,itm-accb9229-6be4-4184-910d-4be9cdc1364a,HWHAP Southwest Salad,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.32139,15.990,2026-04-30 20:17:56.782627,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,192998,itm-9b612623-abfd-450f-b324-c652e0632584,HWHAP Loaded Fries,1,NULL,2,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.37173,14.990,2026-04-30 20:17:56.787814,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,194515,itm-f6770955-c2e4-48e1-adbe-927949a8bed0,HWHAP Fusion Fries,1,NULL,2,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.3634,16.990,2026-04-30 20:17:56.793509,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,191939,itm-3d65bcd4-0dc2-419a-83f8-907ac94d6378,HWHAP 10 pc Nugget Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.32217,13.990,2026-04-30 20:17:56.797487,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-b2e07e29-8760-48d3-8ccc-764e480cff59,Las Vegas - Ann Road,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,Las Vegas - Ann Road Catalog,False,2026-04-30 19:56:47.919171,2026-05-27 21:02:06.254055,198403,itm-cf7bc04f-59f5-4cca-917c-50c204033a12,Shake N' Fries,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 20:17:54.618317,2026-05-21 13:20:14.326413,7.990,2026-04-30 20:17:56.85642,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-172c6b09-a0b1-4b18-8071-caa0956a8309,NULL,NULL
